backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
/kmt9XmhmX36sJduuDVFlTgEWh9U.jpg,"[12, 28, 35, 53, 80]",943,en,Lethal Weapon 3,"Archetypal buddy cops Riggs and Murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former Los Angeles police lieutenant turned black market weapons dealer. Lorna Cole joins as the beautiful yet hardnosed internal affairs sergeant who catches Riggs's eye.",23.724,/8FnOudDHPOY7MFJnvQMR1qpuyek.jpg,1992-05-15,Lethal Weapon 3,False,6.7,2708
/96B1OvD8WO9gq3mwJBUi9mNkdCK.jpg,"[35, 14, 27]",9374,en,Death Becomes Her,"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.",27.483,/vWcXU9J2RxyHN9qRXW3GDhG40t3.jpg,1992-07-30,Death Becomes Her,False,6.8,2422
/lbYqyfG6C3VcKPfKXOenn1aXUx5.jpg,"[35, 10402]",8872,en,Wayne's World,"The adventures of two amiably aimless metal-head friends, Wayne and Garth. From Wayne's basement, the pair broadcast a talk-show called ""Wayne's World"" on local public access television. The show comes to the attention of a sleazy network executive who wants to produce a big-budget version of ""Wayne's World""—and he also wants Wayne's girlfriend, a rock singer named Cassandra. Wayne and Garth have to battle the executive not only to save their show, but also Cassandra.",16.167,/nhQtlLVl2z5ywu2uDnXjVqi08On.jpg,1992-02-14,Wayne's World,False,6.7,2079
/nOTOC2J4DyySEuJIB2ySej0kk9u.jpg,"[10751, 35]",11806,en,Beethoven,"The Newton family live in their comfortable home, but there seems to something missing. This ""hole"" is filled by a small puppy, who walks into their home and their lives. Beethoven, as he is named, grows into a giant of a dog... a St Bernard. Doctor Varnick, the local vet has a secret and horrible sideline, which requires lots of dogs for experiments. Beethoven is on the bad doctor's list.",25.541,/mVb3r5ZOeopEbCbx6kuIAjUz20F.jpg,1992-04-03,Beethoven,False,5.8,1950
/g5G19q0xgkzWEvfcGo1KcL8nQOk.jpg,"[18, 9648, 27]",1923,en,Twin Peaks: Fire Walk with Me,"In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.",22.963,/mxsGXqetGnirf99qapYd5MMY1VL.jpg,1992-06-03,Twin Peaks: Fire Walk with Me,False,7.3,1785
/79bJL9ydAMYVltuNTt4VhxORqIz.jpg,"[12, 878]",329,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",26.386,/oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg,1993-06-11,Jurassic Park,False,7.9,15474
/3f92DMBTFqr3wgXpfxzrb0qv8nG.jpg,"[18, 36, 10752]",424,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,65.593,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,1993-12-15,Schindler's List,False,8.6,15037
/xWT5F1DNxciNLEMXRl49iq8zvN7.jpg,"[14, 16, 10751]",9479,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",48.968,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,The Nightmare Before Christmas,False,7.8,8920
/ttBydD0SynC0TMkW3AcnmsySkLp.jpg,"[10749, 14, 18, 35]",137,en,Groundhog Day,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",28.666,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,1993-02-11,Groundhog Day,False,7.6,7480
/xLjgy6mjefWzNzMKxfwfrKgoVTq.jpg,"[35, 18, 10751]",788,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as a British nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",28.009,/shHrSmXS5140o6sQzgzXxn3KqSm.jpg,1993-11-24,Mrs. Doubtfire,False,7.2,5768
/tUeMIPdYo1eXJZdBhxw4118RIAm.jpg,[18],9800,en,Philadelphia,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,28.029,/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,1993-12-22,Philadelphia,False,7.7,4003
/x2sUWmRI0V3X96eKOar3IVEzhsW.jpg,"[28, 53, 18]",5503,en,The Fugitive,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",27.317,/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg,1993-08-06,The Fugitive,False,7.5,3943
/fHuKwcrwltGlWn3510N1YO7vJ4I.jpg,"[10749, 18]",1587,en,What's Eating Gilbert Grape,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.",27.493,/8r9yts6XHbB1xNLaPC6ExNAK1Qu.jpg,1993-12-17,What's Eating Gilbert Grape,False,7.7,3721
/cS45swrlrTJijH1RblBLe8LlW2p.jpg,"[80, 18, 53]",37094,en,Falling Down,An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,27.235,/7ujqyF96Zg3rfrsh9M0cEF0Yzqj.jpg,1993-02-26,Falling Down,False,7.4,3419
/4pl165EUdvveHCr4J4YcHVA1MnD.jpg,"[80, 28, 878]",9739,en,Demolition Man,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix.",35.191,/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg,1993-10-08,Demolition Man,False,6.7,3418
/tqlCsB6AFjQ9dpAOHkd3sEdFS13.jpg,"[80, 18, 10749, 53]",6075,en,Carlito's Way,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him, and lead a better life outside NYC.",26.83,/g6D7mjQtndu768cusGmoEQY9fTB.jpg,1993-11-10,Carlito's Way,False,7.8,2939
/c4Fl1cWiXcq4uJdOQudQClFjhho.jpg,"[14, 35, 10751]",10439,en,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",32.808,/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,1993-07-16,Hocus Pocus,False,7.0,2819
/yrjFk8OVnwOQ5qUxbHZJYobxQra.jpg,"[35, 10751, 14]",2758,en,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",35.863,/8znyj20O3EYLD2EzWnZQMnkE4zH.jpg,1993-11-19,Addams Family Values,False,6.9,2750
/nQYyA4wVwd6hltkkTFiK0iMH6Ft.jpg,"[28, 80, 10749]",319,en,True Romance,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",30.421,/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,1993-09-09,True Romance,False,7.5,2528
/bumIpNTKmLY380bruTgIDTrXfpZ.jpg,"[12, 14, 28, 35, 10751]",9593,en,Last Action Hero,"Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.",25.935,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg,1993-06-18,Last Action Hero,False,6.4,2516
/j5VUdrnRBya3KE40t0ucAN2YqDs.jpg,"[18, 80]",1607,en,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",39.306,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,1993-10-01,A Bronx Tale,False,7.9,2244
/hPTaANKrpghMQeRIOcPJbJA4Yia.jpg,"[28, 12, 53]",9350,en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",27.975,/b28DOM54OHb1c7Lsk6Nu7Kwuonj.jpg,1993-05-28,Cliffhanger,False,6.5,2207
/fROgQIALHJEmayqLITFHhOMW3ef.jpg,"[35, 18, 10749]",858,en,Sleepless in Seattle,"When Sam Baldwin's wife dies, he is left to bring up his eight-year-old son Jonah alone, and decides to move to Seattle to make a new start. On Christmas Eve, Jonah rings a radio phone-in with his Christmas wish to find a new wife for his dad. Meanwhile in Baltimore, journalist Annie Reed, who is having doubts about her own relationship, is listening in.",16.479,/iLWsLVrfkFvOXOG9PbUAYg7AK3E.jpg,1993-06-24,Sleepless in Seattle,False,6.7,2188
/mRSecTKHSPQwPG37clEAZ2Smidv.jpg,"[37, 28]",11969,en,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",30.848,/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg,1993-12-25,Tombstone,False,7.6,1945
/xFhpZ9UDUGXu52lCHdN39PIooRt.jpg,[35],8005,en,Robin Hood: Men in Tights,"Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff.",29.613,/woexOLEkUlYsPLLuZRK6LjZaF38.jpg,1993-07-28,Robin Hood: Men in Tights,False,6.6,1933
/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,"[53, 80]",680,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",75.561,/d5iIlFn5s0ImszYzBPb8JPIfbXD.jpg,1994-09-10,Pulp Fiction,False,8.5,26525
/qdIMHd4sEfJSckfVJfKQvisL02a.jpg,"[35, 18, 10749]",13,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",70.159,/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,1994-06-23,Forrest Gump,False,8.5,26054
/kXfqcdQKsToO0OUXHcrrNCHDBzO.jpg,"[18, 80]",278,en,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",103.679,/q6y0Go1tsGEsmtFryDOJo3dEmqu.jpg,1994-09-23,The Shawshank Redemption,False,8.7,25409
/wXsQvli6tWqja51pYxXNG1LFIGV.jpg,"[10751, 16, 18]",8587,en,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",85.932,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,1994-06-24,The Lion King,False,8.3,17366
/jRJrQ72VLyEnVsvwfep8Xjlvu8c.jpg,"[80, 18, 28]",101,en,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",47.957,/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,1994-09-14,Léon: The Professional,False,8.3,14007
/bdhA6nWf5IIyfiGjdegYPu0iK9e.jpg,"[10749, 35, 80, 14]",854,en,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",41.98,/xbbXp9px4o8Oe7IbGd0yIbla8mZ.jpg,1994-07-29,The Mask,False,6.9,9639
/axoiTD54Cat4qn6murRaok5QrDa.jpg,"[28, 12, 80]",1637,en,Speed,"Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",33.716,/o1Zs7VaS9y2GYH9CLeWxaVLWd3x.jpg,1994-06-09,Speed,False,7.1,5754
/nImPkaVZrljYxkYrKGYwSZdf2XC.jpg,[35],8467,en,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",36.206,/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg,1994-12-16,Dumb and Dumber,False,6.6,5746
/3fChciF2G1wXHsyTfJD9y7uN6Il.jpg,"[27, 18, 14]",628,en,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",34.052,/2162lAT2MP36MyJd2sttmj5du5T.jpg,1994-11-11,Interview with the Vampire,False,7.4,5479
/2MDqPMYUmX7DNZ0yIIDCHpyBC7d.jpg,"[35, 9648]",3049,en,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",33.674,/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg,1994-02-04,Ace Ventura: Pet Detective,False,6.6,5451
/jRZ3joUcg8YDCQYl4Tog5xhY6wk.jpg,"[28, 53]",36955,en,True Lies,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States.",44.29,/pweFTnzzTfGK68woSVkiTgjLzWm.jpg,1994-07-15,True Lies,False,7.1,3789
/malT2STjWopccqE4xacsnSm5Ln8.jpg,"[14, 28, 53]",9495,en,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven—watched over by a hypnotic crow—returns from the grave to exact revenge.",38.564,/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,1994-05-11,The Crow,False,7.5,3651
/mOOJm3tamy9iHg2mOEA77CM6ufZ.jpg,"[10751, 12, 16, 10749]",15969,en,The Return of Jafar,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",27.522,/7SC793qtORB6YL4mu0F5o3hfjDQ.jpg,1994-05-20,The Return of Jafar,False,6.2,3242
/s2bqHApZlliCuwgyHod0qucrYqZ.jpg,"[28, 12, 878]",2164,en,Stargate,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",33.94,/fyTqTETiXncfESLyKfkgEs7qg7d.jpg,1994-10-28,Stargate,False,7.0,3190
/kn3zGuH4fhd1hG0CPFhFkWAP0tk.jpg,"[80, 53, 18]",241,en,Natural Born Killers,Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,24.345,/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg,1994-08-26,Natural Born Killers,False,7.1,3176
/ejFaHWnDP29z7ePw2cJVOsWvOvH.jpg,"[35, 18, 10749]",712,en,Four Weddings and a Funeral,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",22.554,/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,1994-03-09,Four Weddings and a Funeral,False,6.8,2523
/ogKegWajhtkFUmDbCqsa2rJLwbn.jpg,"[12, 18, 10749, 10752, 37]",4476,en,Legends of the Fall,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",34.349,/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,1994-12-16,Legends of the Fall,False,7.4,2404
/2zU6nh8h9WS4aiwoaxgAEv7QPCm.jpg,[35],2292,en,Clerks,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",17.47,/zeFhNF0SXlYIvWXpaOLuXVQ3jB4.jpg,1994-10-19,Clerks,False,7.4,2337
/ge7Ut4a2ly41pCS5nSIjyINoUnp.jpg,"[14, 35, 10751]",888,en,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,33.511,/ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg,1994-05-26,The Flintstones,False,5.3,2302
/gs598ofbG4BCYy99jZkxpwcHQXI.jpg,"[35, 18, 36]",522,en,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",17.75,/n8SrO3WbyuY2b6KazogqbQF348C.jpg,1994-09-27,Ed Wood,False,7.5,2166
/dYjZ27hDw2QFaEIfzbNGwW0IkV9.jpg,"[80, 9648, 53]",807,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",64.519,/6yoghtyTpznpBik8EngEmJskVUO.jpg,1995-09-22,Se7en,False,8.4,19905
/lxD5ak7BOoinRNehOCA85CQ8ubr.jpg,"[16, 12, 10751, 35]",862,en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",98.197,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,1995-10-30,Toy Story,False,8.0,17519
